service_level,safety_stock,store,item
0.99,34.039567524943635,9,37
0.8,22.271256837369606,9,38
0.85,27.714386818298408,9,38
0.9,34.44229240132711,9,38
0.95,44.62692645753032,9,38
0.975,52.78841021023982,9,38
0.99,61.23878643691228,9,38
0.8,15.788482273172463,9,39
0.85,19.342047598617626,9,39
0.9,24.304848648580844,9,39
0.95,31.408155096326425,9,39
0.975,37.25302299178321,9,39
0.99,43.41220510039324,9,39
0.8,12.526725794537498,9,40
0.85,15.491790958488735,9,40
0.9,19.30642491225521,9,40
0.95,24.936669833961247,9,40
0.975,29.4838189672883,9,40
0.99,33.9689839076332,9,40
0.8,11.039429482243918,9,41
0.85,13.798956872625496,9,41
0.9,17.156687612698704,9,41
0.95,22.104833644736146,9,41
0.975,26.296136819365017,9,41
0.99,30.71499627837636,9,41
0.8,14.596931994950836,9,42
0.85,18.115736001349205,9,42
0.9,22.499976722474713,9,42
0.95,29.0226657133243,9,42
0.975,34.39390719810879,9,42
0.99,40.19560017451917,9,42
0.8,16.949978086653914,9,43
0.85,20.81712952776394,9,43
0.9,26.20570322330383,9,43
0.95,33.65208057522875,9,43
0.975,39.64774101829738,9,43
0.99,46.078324631961664,9,43
0.8,12.742650481990978,9,44
0.85,15.805587535157173,9,44
0.9,19.76548340560211,9,44
0.95,25.32841123514322,9,44
0.975,30.228434384070994,9,44
0.99,35.07917404519324,9,44
0.8,22.46776535668937,9,45
0.85,27.90060154908599,9,45
0.9,34.891772003916344,9,45
0.95,44.83043713161828,9,45
0.975,53.555170642443045,9,45
0.99,62.3359473662332,9,45
0.8,18.885900677565644,9,46
0.85,23.249884446994542,9,46
0.9,28.945008705921282,9,46
0.95,37.54285575276867,9,46
0.975,44.43227210350909,9,46
0.99,51.36138477959287,9,46
0.8,11.035762871314944,9,47
0.85,13.576190803465835,9,47
0.9,16.918464444948853,9,47
0.95,21.899841820184747,9,47
0.975,25.836857589909897,9,47
0.99,30.075551504180396,9,47
0.8,17.116588205155324,9,48
0.85,21.408386474087138,9,48
0.9,26.539592338353827,9,48
0.95,34.40604316662183,9,48
0.975,40.732816007031886,9,48
0.99,47.420775670046794,9,48
0.8,12.766345088012088,9,49
0.85,15.661514552355612,9,49
0.9,19.564369471747625,9,49
0.95,25.259623033065225,9,49
0.975,29.967481063377335,9,49
0.99,34.79971592462584,9,49
0.8,19.182659140702867,9,50
0.85,23.90929919692411,9,50
0.9,29.720407030837578,9,50
0.95,38.55750967548664,9,50
0.975,45.136809933078496,9,50
0.99,52.474864406435415,9,50
0.8,11.307551917793234,10,1
0.85,13.99630054863178,10,1
0.9,17.423848544371737,10,1
0.95,22.49468303552112,10,1
0.975,26.61833168569669,10,1
0.99,30.96046154111866,10,1
0.8,18.801805438562212,10,2
0.85,23.32699492817136,10,2
0.9,29.07608249891041,10,2
0.95,37.51485182770392,10,2
0.975,44.50230579356429,10,2
0.99,51.56141970820414,10,2
0.8,15.354307508840947,10,3
0.85,18.995375971453967,10,3
0.9,23.525651545932845,10,3
0.95,30.802746048168302,10,3
0.975,36.2767577182905,10,3
0.99,42.127610931612736,10,3
0.8,11.382193906720204,10,4
0.85,14.169835052183458,10,4
0.9,17.676653582172406,10,4
0.95,22.94128635059272,10,4
0.975,27.17822569469905,10,4
0.99,31.52381409007637,10,4
0.8,9.898616713540761,10,5
0.85,12.350074603431565,10,5
0.9,15.374462785227635,10,5
0.95,19.921926391557676,10,5
0.975,23.459136652684506,10,5
0.99,27.223073961318036,10,5
0.8,18.52972422003785,10,6
0.85,22.866777390258733,10,6
0.9,28.68638154838135,10,6
0.95,36.86691680814755,10,6
0.975,43.53876520511835,10,6
0.99,50.75239301720114,10,6
0.8,18.45560794990206,10,7
0.85,22.947775630047715,10,7
0.9,28.60399035600267,10,7
0.95,36.81728067911803,10,7
0.975,43.68454470787117,10,7
0.99,51.17155013510586,10,7
0.8,21.904557065472886,10,8
0.85,27.301339480629508,10,8
0.9,34.05393839350529,10,8
0.95,43.62747857566046,10,8
0.975,51.979318412472594,10,8
0.99,60.5851760834596,10,8
0.8,17.593448694806227,10,9
0.85,21.720583326708777,10,9
0.9,27.23786302692207,10,9
0.95,35.055129263412994,10,9
0.975,41.400486481538394,10,9
0.99,47.82071325956025,10,9
0.8,21.63520979902256,10,10
0.85,26.84481699893314,10,10
0.9,33.954174199064084,10,10
0.95,43.71649265241405,10,10
0.975,51.234368910183264,10,10
0.99,59.98147218689036,10,10
0.8,20.73934821425229,10,11
0.85,25.942130163037803,10,11
0.9,32.26486970788818,10,11
0.95,41.54925522364596,10,11
0.975,49.25507835295804,10,11
0.99,57.836244151903486,10,11
0.8,21.15832469042823,10,12
0.85,26.482385767221274,10,12
0.9,32.84854084645531,10,12
0.95,42.586860141684554,10,12
0.975,50.77448267166443,10,12
0.99,58.64655552310347,10,12
0.8,23.488221158916303,10,13
0.85,28.730286478956828,10,13
0.9,35.893020285619514,10,13
0.95,46.645452933862316,10,13
0.975,54.826095021257856,10,13
0.99,64.34579392117166,10,13
0.8,20.13329855030969,10,14
0.85,24.935223370635413,10,14
0.9,31.048434293466414,10,14
0.95,39.753274542892996,10,14
0.975,47.347292035728,10,14
0.99,54.97189338040823,10,14
0.8,24.263066261451968,10,15
0.85,29.97503098657762,10,15
0.9,37.51611116724814,10,15
0.95,48.19012123229743,10,15
0.975,57.2346797131778,10,15
0.99,66.69438351713609,10,15
0.8,11.981983838525338,10,16
0.85,14.871689199127928,10,16
0.9,18.56290228456419,10,16
0.95,23.992242319858008,10,16
0.975,28.407789293799908,10,16
0.99,33.12891189128541,10,16
0.8,14.4059775403436,10,17
0.85,17.739056745069462,10,17
0.9,22.209605914725927,10,17
0.95,28.599574718611052,10,17
0.975,33.69834398715278,10,17
0.99,39.22338790211552,10,17
0.8,23.200903371807954,10,18
0.85,28.656823912820983,10,18
0.9,35.683260666016736,10,18
0.95,46.219262588212246,10,18
0.975,54.51290979775331,10,18
0.99,63.4764088274236,10,18
0.8,16.187518378020854,10,19
0.85,20.006654760091408,10,19
0.9,25.00100115434543,10,19
0.95,32.256409262639295,10,19
0.975,38.41315621134589,10,19
0.99,44.34210428639369,10,19
0.8,16.794800234924253,10,20
0.85,20.917202535481238,10,20
0.9,26.003805067453925,10,20
0.95,33.823505575943216,10,20
0.975,40.15418507412028,10,20
0.99,46.505086905835014,10,20
0.8,15.459465880850473,10,21
0.85,19.359778780336512,10,21
0.9,23.97941428189,10,21
0.95,31.072750615802306,10,21
0.975,36.95424608090093,10,21
0.99,43.10869596044131,10,21
0.8,23.649942041296185,10,22
0.85,29.18368328113513,10,22
0.9,36.260232837779995,10,22
0.95,47.03736950721634,10,22
0.975,55.66499998624613,10,22
0.99,64.78902234801569,10,22
0.8,13.339733447893423,10,23
0.85,16.57485302183383,10,23
0.9,20.695030457993255,10,23
0.95,26.60424452218237,10,23
0.975,31.551161807583526,10,23
0.99,36.78690004945423,10,23
0.8,20.85143733452992,10,24
0.85,25.847829156319847,10,24
0.9,32.13043381018531,10,24
0.95,41.54290985296143,10,24
0.975,49.24154985517737,10,24
0.99,57.07801034602528,10,24
0.8,23.34248474609501,10,25
0.85,28.7185652041843,10,25
0.9,35.83097171904387,10,25
0.95,46.22327063690261,10,25
0.975,54.40125614744795,10,25
0.99,62.9406562461661,10,25
0.8,16.941220946757483,10,26
0.85,20.962135407337882,10,26
0.9,26.133792188550444,10,26
0.95,33.754655728920454,10,26
0.975,40.172687930526195,10,26
0.99,46.64155535388625,10,26
0.8,10.869500893079959,10,27
0.85,13.571682121018057,10,27
0.9,16.897717955873418,10,27
0.95,21.838612585394685,10,27
0.975,26.116452756100045,10,27
0.99,30.166295193864755,10,27
0.8,24.46702293738008,10,28
0.85,30.07839950772029,10,28
0.9,37.61832356918217,10,28
0.95,48.66825990964253,10,28
0.975,57.85968409241502,10,28
0.99,67.44248531635253,10,28
0.8,19.892600370492346,10,29
0.85,24.536973702782348,10,29
0.9,30.60022619072555,10,29
0.95,39.46269546639479,10,29
0.975,46.943105689420975,10,29
0.99,54.97422004406582,10,29
0.8,15.496622340403064,10,30
0.85,19.269512447130012,10,30
0.9,23.951323989323328,10,30
0.95,30.90922068982917,10,30
0.975,36.89393277732631,10,30
0.99,43.28768895685545,10,30
0.8,19.27429749661769,10,31
0.85,23.695898713666736,10,31
0.9,29.66837275456635,10,31
0.95,38.37132413296359,10,31
0.975,45.460737272529286,10,31
0.99,53.17445131213441,10,31
0.8,16.59087614593375,10,32
0.85,20.808147174934447,10,32
0.9,25.758603210053025,10,32
0.95,33.49352253299685,10,32
0.975,40.02625082156038,10,32
0.99,46.6420737518975,10,32
0.8,21.41974493062355,10,33
0.85,26.61825924569564,10,33
0.9,32.94832064899356,10,33
0.95,42.796770006705174,10,33
0.975,50.690233636534,10,33
0.99,58.6036832457354,10,33
0.8,12.489022086176902,10,34
0.85,15.504864414845429,10,34
0.9,19.288184564534816,10,34
0.95,24.913157619131795,10,34
0.975,29.56169291954319,10,34
0.99,34.35587643443333,10,34
0.8,19.99993669569369,10,35
0.85,24.984066486833058,10,35
0.9,31.04342129165127,10,35
0.95,39.87909635625425,10,35
0.975,47.63230673653453,10,35
0.99,55.42299537534558,10,35
0.8,22.28823718978117,10,36
0.85,27.773988948581632,10,36
0.9,34.511175207546216,10,36
0.95,44.61809418289181,10,36
0.975,53.085256953847534,10,36
0.99,61.44368389511931,10,36
0.8,13.024275661726193,10,37
0.85,16.122849265708737,10,37
0.9,20.15174602557869,10,37
0.95,26.069693214327543,10,37
0.975,30.822149697502738,10,37
0.99,35.96635881654959,10,37
0.8,23.560886827665513,10,38
0.85,29.229131062707893,10,38
0.9,36.223384958041834,10,38
0.95,46.84005119708843,10,38
0.975,55.58302514068123,10,38
0.99,64.42688748873297,10,38
0.8,16.282000019230566,10,39
0.85,20.264975460841242,10,39
0.9,25.209627845466855,10,39
0.95,32.46994119684706,10,39
0.975,38.563180344977354,10,39
0.99,44.814270448447644,10,39
0.8,13.12137359196251,10,40
0.85,16.442237802395454,10,40
0.9,20.490370647108563,10,40
0.95,26.51366075168184,10,40
0.975,31.616198441717955,10,40
0.99,36.38777325626688,10,40
0.8,11.352051760404578,10,41
0.85,13.896839734547456,10,41
0.9,17.269077012888346,10,41
0.95,22.43008259169028,10,41
0.975,26.639577851606447,10,41
0.99,30.996186916825394,10,41
0.8,14.439967202595568,10,42
0.85,18.032063427571558,10,42
0.9,22.51431377290001,10,42
0.95,29.02322445220713,10,42
0.975,34.50059972778442,10,42
0.99,39.95034142101812,10,42
0.8,17.683694715121646,10,43
0.85,21.724126125527334,10,43
0.9,26.980903696349174,10,43
0.95,34.93706913524511,10,43
0.975,41.2436477523126,10,43
0.99,48.000307904013255,10,43
0.8,12.568778999313082,10,44
0.85,15.386028944564544,10,44
0.9,19.253859935672693,10,44
0.95,24.861272489618074,10,44
0.975,29.53411420155635,10,44
0.99,34.36345591227584,10,44
0.8,23.263200276639736,10,45
0.85,28.954137993490804,10,45
0.9,36.02345143045466,10,45
0.95,46.30585124334743,10,45
0.975,55.2438270545922,10,45
0.99,64.65406369124389,10,45
0.8,19.224016332937254,10,46
0.85,24.11646201281951,10,46
0.9,29.970076249388057,10,46
0.95,38.740436743909356,10,46
0.975,45.95179487337481,10,46
0.99,53.13927338991766,10,46
0.8,11.180337645666128,10,47
0.85,13.80426312531273,10,47
0.9,17.350797059986405,10,47
0.95,22.2364529713727,10,47
0.975,26.301318751250903,10,47
0.99,30.532042533550054,10,47
0.8,17.648833646752735,10,48
0.85,21.839693763019056,10,48
0.9,27.23803626181416,10,48
0.95,35.00921981301826,10,48
0.975,41.75801496398503,10,48
0.99,48.46342021445065,10,48
0.8,12.987045655711057,10,49
0.85,16.14250221936311,10,49
0.9,20.068505376930887,10,49
0.95,25.88258022706384,10,49
0.975,30.85727436158794,10,49
0.99,35.919665649885076,10,49
0.8,20.205609632307358,10,50
0.85,25.234270508506597,10,50
0.9,31.348044040236516,10,50
0.95,40.49969273301144,10,50
0.975,47.854086117981865,10,50
0.99,55.46657207806567,10,50
